23893,QUANT APPROACH BIO PROBLEMS,UPGEN,640,2018 Spring Term,None,TuTh 2:00PM - 3:30PM,See Instructor/Department,Daniel J Lew: Stefano Di Talia,
23893,QUANT APPROACH BIO PROBLEMS,UPGEN,640,2019 Spring Term,None,TuTh 2:00PM - 3:30PM,Nanaline Duke 437,Daniel J Lew: Stefano Di Talia,
13594,STRUCTURAL BIOCHEMISTRY I,UPGEN,658,2017 Fall Term,None,MWF 3:20PM - 4:10PM,Nanaline Duke 439,Lorena S Beese,
13594,STRUCTURAL BIOCHEMISTRY I,UPGEN,658,2018 Fall Term,None,MWF 3:20PM - 4:10PM,Nanaline Duke 439,Lorena S Beese,
20138,FIRST-YEAR SEMINAR,VMS, 89S,2017 Fall Term,Prereq: First year: First year with exception or Transfer students only,W 10:05AM - 12:35PM,Smith Warehouse Bay 12 A228,William Bamberger,S:ALP
20138,FIRST-YEAR SEMINAR,VMS, 89S,2018 Spring Term,Prereq: First year: First year with exception or Transfer students only,W 11:45AM - 2:15PM,Smith Warehouse Bay 11 A233,Kristin L Huffman,S:ALP:CCI:CZ:R
20138,FIRST-YEAR SEMINAR,VMS, 89S,2018 Fall Term,Prereq: First year: First year with exception or Transfer students only,MW 8:30AM - 9:45AM,Smith Warehouse Bay 12 A228,Edward Triplett,S:ALP:CCI:CZ
20138,FIRST-YEAR SEMINAR,VMS, 89S,2019 Spring Term,Prereq: First year: First year with exception or Transfer students only,W 11:45AM - 2:15PM,Smith Warehouse Bay 11 A233,Kristin L Huffman,S
19765,INTRO ARTS OF THE MOVING IMAGE,VMS,102,2017 Fall Term,None,M 4:40PM - 7:40PM,West Duke 202,Lisa M McCarty,ALP
19765,INTRO ARTS OF THE MOVING IMAGE,VMS,102,2018 Spring Term,None,M 3:05PM - 6:30PM,Carr 103,Alexander Michael Cunningham,ALP
19765,INTRO ARTS OF THE MOVING IMAGE,VMS,102,2019 Spring Term,None,M 10:05AM - 1:05PM,Rubenstein Arts Film Theater,Alexander Michael Cunningham,ALP
14970,TRADITIONS IN DOC STUDIES,VMS,103,2017 Fall Term,None,TuTh 10:05AM - 11:20AM,Bridges House 007,Katherine Hyde,ALP:CCI
14970,TRADITIONS IN DOC STUDIES,VMS,103,2018 Spring Term,None,TuTh 10:05AM - 11:20AM,Bridges House 007,Christopher Wilson Sims,ALP:CCI
14970,TRADITIONS IN DOC STUDIES,VMS,103,2018 Fall Term,None,TuTh 10:05AM - 11:20AM,Bridges House 007,Christopher Wilson Sims,ALP:CCI
14970,TRADITIONS IN DOC STUDIES,VMS,103,2019 Spring Term,None,TuTh 10:05AM - 11:20AM,Bridges House 007,Katherine Hyde,ALP:CCI
8062,DOC EXPER: A VIDEO APPR,VMS,106S,2017 Fall Term,None,W 10:05AM - 12:35PM,Bridges House 104,Gary Hawkins,S:ALP:SS:R
8062,DOC EXPER: A VIDEO APPR,VMS,106S,2018 Spring Term,None,W 10:05AM - 12:35PM,Bridges House 104,Gary Hawkins,S:ALP:SS:R
8062,DOC EXPER: A VIDEO APPR,VMS,106S,2018 Fall Term,None,W 10:05AM - 12:35PM,Bridges House 104,Gary Hawkins,S:ALP:SS:R
8062,DOC EXPER: A VIDEO APPR,VMS,106S,2019 Spring Term,None,W 10:05AM - 12:35PM,Bridges House 104,Gary Hawkins,S:ALP:SS:R
24776,FIRST-YEAR SEMINAR SP TOP,WRITING, 89S,2019 Spring Term,None,TuTh 1:25PM - 2:40PM,Carr 241,Christian Paul Ferney: Denise K Comer,S
21528,CHRISTIAN FORM  CONG & COM,XTIANEDU,713,2018 Spring Term,None,TuWThFS 1:15PM - 4:30PM,TBA,Elizabeth Anne Degaynor,S
21528,CHRISTIAN FORM  CONG & COM,XTIANEDU,713,2019 Spring Term,None,TuWThFS 1:15PM - 4:30PM,Gray 110,Elizabeth Anne Degaynor,S
19400,SEXUALITY: BIBLE AND CHURCH,XTIANETH,760,2017 Fall Term,None,Tu 2:30PM - 5:00PM,Langford 042,Mary M Fulkerson,
19400,SEXUALITY: BIBLE AND CHURCH,XTIANETH,760,2018 Fall Term,None,M 2:30PM - 5:00PM,Westbrook 030,Mary M Fulkerson,
20188,HEALING ARTS,XTIANETH,761,2017 Fall Term,None,F 8:30AM - 11:00AM,Westbrook 0016,Warren A Kinghorn,S
20188,HEALING ARTS,XTIANETH,761,2018 Fall Term,None,F 8:30AM - 11:00AM,Westbrook 0013,Joel James Shuman: Matthew Elmore,S
20906,SPIRITUAL FORMATION SEMINAR,XTIANPRC,701,2017 Fall Term,Reserved for Master of Arts in Christian Practice (MACP) Students Only,MTuWThF 5:00PM - 6:30PM,Westbrook 0012,Brian L Hardesty,S
20906,SPIRITUAL FORMATION SEMINAR,XTIANPRC,701,2018 Spring Term,Reserved for Master of Arts in Christian Practice (MACP) Students Only,TuWThFS 5:00PM - 6:30PM,TBA,Heidi A Miller,S
20906,SPIRITUAL FORMATION SEMINAR,XTIANPRC,701,2018 Fall Term,None,MTuWThF 4:45PM - 6:15PM,TBA,Brian L Hardesty,S
20906,SPIRITUAL FORMATION SEMINAR,XTIANPRC,701,2019 Spring Term,None,TuWThFS 4:45PM - 6:15PM,Westbrook 031,Brian L Hardesty,S
