014473,HLTHMGMT,706,Seminars in Healthcare 2,,
014484,CRP,252,Principles of Clinical Pharmacology I,,
014499,INTERDIS,305C,Clinical Skills Continuity Clinic,,
014513,CHURMIN,762,The Love of God and Neighbor,,
014536,CLP,206,Quality Measure and Management,,
014538,CLP,203,Management of Self,,
014539,CLP,204,Leading in a Chaotic Environment,,
014541,ECE,483,Introduction to Digital Communication Systems,,
014543,RADIOL,437C,Musculoskeletal Imaging,,
014557,ECE,578,Inverse Problems in Electromagnetics and Acoustics,,
014558,ECE,574,Waves in Matter,,
014567,CBB,510S,Computational Biology Seminar,S,
014573,BIOLOGY,782,Mechanisms of Development/Developmental Genetics,NS,
014573 1,CELLBIO,810,Mechanisms of Development/Developmental Genetics,NS,
014586,BIOLOGY,783,Developmental Genetics,NS,
014586 1,CELLBIO,820,Developmental Genetics,NS,
014599,GS,760,College Teaching and Visual Communication,,
014603,PUBPOL,830,Special Topics in Leadership and Management,,
014606,PSY,310,Research Methods in Psychopathology and Psychotherapy,R W SS,
014607,ANESTH,445C,Physiology & Medicine of Extreme Environments,,
014612,MMS,360,Entrepreneurial Opportunities and Finance,SS,
014617,POLSCI,376,Distributive Justice,EI SS,
014620,CEE,469,Integrated Environmental Design,,
014621,PHYSICS,563,Introduction to Statistical Mechanics,NS QS,
014627,AMES,232S,Chinese Literature and Culture in Translation,S CCI ALP CZ,
014627 1,LIT,248S,Chinese Literature and Culture in Translation,S CCI ALP CZ,
014627 2,AMES,132S,Chinese Literature and Culture in Translation,S CCI ALP CZ,
014632,POLSCI,358,Globalization and Public Policy,R SS,
014632 1,PUBPOL,212,Globalization and Public Policy,R SS,
014642,DANCE,131,Capoeira: Brazilian Dance/Martial Art,,
014643,DANCE,327,Ballet Masterworks of the Twentieth Century,ALP,
014644,DANCE,356,Dance and Dance Theater of Asia,CCI ALP CZ,
014644 1,ICS,378,Dance and Dance Theater of Asia,CCI ALP CZ,
014644 2,RELIGION,241,Dance and Dance Theater of Asia,CCI ALP CZ,
014644 3,THEATRST,233,Dance and Dance Theater of Asia,CCI ALP CZ,
014649,AMES,174,Japanese Religions: Buddhas Kami and other Deities,CCI EI CZ,
014649 1,RELIGION,176,Japanese Religions: Buddhas Kami and other Deities,CCI EI CZ,
014653,ECON,222D,American Business History,CCI R W CZ,
014653 1,HISTORY,364D,American Business History,CCI R W CZ,
014655,CULANTH,790S,Special Topics in Linguistics,S CCI SS,
014656,CHINESE,334,Issues in Modern Chinese,CCI FL ALP CZ,
014657,REG,500,Fuqua Registration,,
014662,POLISH,302S,Contemporary Polish Composition and Readings,S CCI FL,
014666,HISTORY,237,Cities and City Life in Italy,CCI ALP CZ,
014666 1,ITALIAN,383,Cities and City Life in Italy,CCI ALP CZ,
014666 2,MEDREN,343,Cities and City Life in Italy,CCI ALP CZ,
014667,PORTUGUE,204,Advanced Intermediate Portuguese,FL CZ,
014673,RUSSIAN,321,The New Russia: Reflections of Post-Soviet Reality in Literature and Film,CCI EI ALP,
014676,HISTORY,523S,Religion and Society in the Age of the Reformation,S R CZ,
014676 1,MEDREN,575S,Religion and Society in the Age of the Reformation,S R CZ,
014680,PHARM,494,Research Independent Study,R,
014688,ENGLISH,490S-1,Special Topics in Linguistics,S,
014691,HISTTHEO,800,The Theology of the Alexandrian School,,
014700,BCS,800,Black Women Womanist Thought and the Church,,
014702,LAW,317,Criminal Justice Ethics,,
014709,THEATRST,290S-2,Special Topics in Acting,S,
014710,THEATRST,346S,Voice and Body Gesture Theater,S ALP,
014732,LAW,416,Children's Law Clinic,,
014736,COMMFAM,423C,Occupational and Environmental Medicine,,
014752,BME,578,Quantitative Cell and Tissue Engineering (GE BB MC),,
014755,LAW,339,Law and Literature,,
014767,BIOLOGY,255,Philosophy of Biology,R STS CZ NS,
014767 1,PHIL,314,Philosophy of Biology,R STS CZ NS,
014769,SOCIOL,229,Gender Work and Organizations,CCI SS,
014769 1,WOMENST,241,Gender Work and Organizations,CCI SS,
014769 2,GSF,241,Gender Work and Organizations,CCI SS,
014770,WOMENST,89S,First Year Seminar in Gender Studies,S,
014770 1,GSF,89S,First Year Seminar in Gender Studies,S,
014775,THEATRST,390S-2,Special Topics in Dramatic Writing,S,
014776,LIT,495,Honors Thesis I,R W ALP,
014777,LIT,496,Honors Thesis II,R W ALP,
014779,WOMENST,101,Gender and Everyday Life,CCI SS,
014779 1,GSF,101,Gender and Everyday Life,CCI SS,
014782,WOMENST,360S,Feminist Activism: Social Movements,S CCI W CZ SS,
014784,GSF,362S,Gender and Popular Culture,S CCI W SS,
014784 1,VMS,331S,Gender and Popular Culture,S CCI W SS,
014785,ICS,360S,Interpreting Bodies: Identity and Beyond,S CCI SS,
014785 1,WOMENST,363S,Interpreting Bodies: Identity and Beyond,S CCI SS,
014785 2,GSF,363S,Interpreting Bodies: Identity and Beyond,S CCI SS,
014786,PHARM,493,Research Independent Study,R,
014792,LINGUIST,590S,Special Topics in Linguistics,S,
014805,DANCE,377S,Dance Science: An Evolutionary Approach to Functional Anatomy,S R ALP NS,
014805 1,EVANTH,336S,Dance Science: An Evolutionary Approach to Functional Anatomy,S R ALP NS,
014807,ENGLISH,390S-2,Special Topics in a Single British Author,S,
014809,MMS,365,Strategic Financial Management,SS,
014810,DANCE,255,T'ai Chi and Chinese Thought,CCI CZ,
014810 1,RELIGION,247,T'ai Chi and Chinese Thought,CCI CZ,
014810 2,AMES,247,T'ai Chi and Chinese Thought,CCI CZ,
014812,AAAS,242S,Race Gender and Sexuality,S CCI SS,
014812 1,SXL,264S,Race Gender and Sexuality,S CCI SS,
014812 2,WOMENST,364S,Race Gender and Sexuality,S CCI SS,
014812 3,GSF,364S,Race Gender and Sexuality,S CCI SS,
014814,LAW,711,War Powers and the Constitution,,
014815,SURGERY,412C,Emergency Medicine,,
014830,RUSSIAN,530S,Apocalyptic Visions and Diabolic Drama: The Works of Mixail Bulgakov,S CCI FL ALP,
014831,ECON,201D,Intermediate Microeconomics I,SS,
014832,ECON,205D,Intermediate Microeconomics II,QS SS,
014833,ECON,210D,Intermediate Macroeconomics,STS QS SS,
014842,PSY,190FS,Focus - Special Topics Seminars,S,
014870,MATH,603,Representation Theory,QS,
014870 1,PHYSICS,603,Representation Theory,QS,
014871,MATH,625,Riemann Surfaces,,
014872,MATH,605,Algebraic Number Theory,,
014874,MATH,581,Mathematical Finance,QS,
014874 1,ECON,673,Mathematical Finance,QS,
014883,NEUROBIO,881,Functional Magnetic Resonance Imaging,,
014883 1,PSY,762,Functional Magnetic Resonance Imaging,,
014884,ROMST,791,Independent Study,FL ALP,
014888,COMPSCI,512,Distributed Information Systems,,
014924,COMPSCI,342S,Technical and Social Analysis of Information and the Internet,S EI R W SS,
014925,COMPSCI,290S,Topics in Computer Science,S,
014927,CULANTH,236S,Farmworkers in North Carolina: Roots of Poverty Roots of Change,S CCI EI SS,
014927 1,DOCST,332S,Farmworkers in North Carolina: Roots of Poverty Roots of Change,S CCI EI SS,
014927 2,LSGS,332S,Farmworkers in North Carolina: Roots of Poverty Roots of Change,S CCI EI SS,
014927 3,VMS,341S,Farmworkers in North Carolina: Roots of Poverty Roots of Change,S CCI EI SS,
014927 4,RIGHTS,332S,Farmworkers in North Carolina: Roots of Poverty Roots of Change,S CCI EI SS,
014928,CULANTH,525S,Culture Power History,S CCI SS,
014929,POLSCI,350,International Political Economy,CCI R SS,
014929 1,PUBPOL,222,International Political Economy,CCI R SS,
014929 2,ICS,350,International Political Economy,CCI R SS,
014935,ECON,564,Competitive Strategy and Industrial Organization,STS SS,
014940,HISTORY,357,The Insurgent South: Movements for Social Change Since the Civil War,CZ SS,
014940 1,PUBPOL,232,The Insurgent South: Movements for Social Change Since the Civil War,CZ SS,
014941,HISTORY,267D,The Enlightenment: A Social Cultural and Intellectual Survey,CCI W CZ,
014942,HISTORY,251,Jewish History 1492 to the Present,CCI EI CZ SS,
014942 1,JEWISHST,251,Jewish History 1492 to the Present,CCI EI CZ SS,
014942 2,RELIGION,340,Jewish History 1492 to the Present,CCI EI CZ SS,
014942 3,ICS,253,Jewish History 1492 to the Present,CCI EI CZ SS,
014954,ARTSVIS,290S,Special Topics in Visual Arts,S,
014956,POLSCI,175D,Introduction to Political Philosophy,EI SS,
014959,RUSSIAN,112,Accelerated Russian Language and Culture I,FL,
014960,RUSSIAN,213,Accelerated Russian Language and Culture II,FL,
014961,TURKISH,301S,Contemporary Turkish Composition and Readings,CCI FL,
014961 1,TURKISH,305,Contemporary Turkish Composition and Readings,CCI FL,
014962,TURKISH,302S,Contemporary Turkish Composition and Readings,CCI FL,
014962 1,TURKISH,306,Contemporary Turkish Composition and Readings,CCI FL,
014964,FREETIME,450C,Free Time,,
014970,DOCST,101,Traditions in Documentary Studies,CCI ALP,
014970 1,VMS,103,Traditions in Documentary Studies,CCI ALP,
014970 2,ICS,111,Traditions in Documentary Studies,CCI ALP,
014971,DOCST,89S,First Year Seminar,S,
014972,DOCST,290S,Special Topics in Documentary Studies,S,
014979,ECON,593,Research Independent Study,R,
014980,ECON,591,Independent Study,,
014981,PHIL,242,Problems in Philosophy of Science,STS CZ,
014982,NEUROSCI,470S,Cognitive Neuroscience of Memory,S NS,
014982 1,PSY,470S,Cognitive Neuroscience of Memory,S NS,
014988,CPE,150,Level One Clinical Pastoral Education Transferred,,
014988 1,CPE,550,Level One Clinical Pastoral Education Transferred,,
014990,NEWTEST,870S,The Resurrection Narratives,S,
014992,LAW,227,Use of Force in International Law,,
014993,LAW,737,Environmental Litigation,,
015003,PHYSEDU,110,Intermediate Cardio-Kickboxing,,
015005,LAW,160A,Legal Analysis Research and Writing,,
015006,LAW,160B,Legal Analysis Research and Writing,,
015011,XTIANEDU,770,The Significance of Catechumenate for Making Disciples,,
015013,XTIANTHE,760,The Free Church,,
015014,XTIANTHE,761,Free Church Theology,,
015049,LAW,427,Community Enterprise Clinic,,
015052,PHYASST,300E,Primary Care,,
015053,PHYASST,310E,Behavioral Medicine,,
015054,PHYASST,320E,Internal Medicine,,
015055,PHYASST,340E,General Surgery,,
015056,PHYASST,360E,Pediatrics,,
015057,PHYASST,370E,Obstetrics and Gynecology,,
015058,PHYASST,350E,Emergency Medicine,,
015067,CBB,540,Statistical Methods for Computational Biology,,
015067 1,STA,613,Statistical Methods for Computational Biology,,
015107,GATE,585,Global Academic Travel Experience,,
015144,INTERDIS,100B,Molecules Cells & Tissues,,
015155,MEDHUM,301B,Research in MEDHUM,,
015180,ARTHIST,255,Art in Renaissance Italy,CCI ALP CZ,
015180 1,ITALIAN,386,Art in Renaissance Italy,CCI ALP CZ,
015180 2,MEDREN,225,Art in Renaissance Italy,CCI ALP CZ,
015192,CULANTH,429,Gender and Sexuality in Latin America,CCI CZ SS,
015192 1,ICS,426,Gender and Sexuality in Latin America,CCI CZ SS,
015192 2,WOMENST,429,Gender and Sexuality in Latin America,CCI CZ SS,
015193,DANCE,368,Gender in Dance and Theatre,CCI ALP CZ,
015193 1,ICS,215,Gender in Dance and Theatre,CCI ALP CZ,
015193 2,THEATRST,236,Gender in Dance and Theatre,CCI ALP CZ,
015193 3,WOMENST,212,Gender in Dance and Theatre,CCI ALP CZ,
015193 4,GSF,212,Gender in Dance and Theatre,CCI ALP CZ,
015194,RELIGION,353,Ethical Issues in Early Christianity,CCI EI CZ,
015196,EOS,325,The Anthropocene: The Next Epoch of Geologic History,STS NS,
015203,HISTORY,377D,American Dreams and American Realities,CCI CZ,
015203 1,HISTORY,130D,American Dreams and American Realities,CCI CZ,
015204,THEATRST,290-4,Special Topics in Theater Studies Workshop,,
015206,SOCIOL,354,Getting Rich: Financial Markets Household Finance and Wealth,R STS SS,
015208,LIT,390S-5,Selected Topics in Feminist Studies,S,
015209,DOCST,480S,Capstone Seminar in Documentary Studies,S R ALP,
015210,THESIS,301B,Thesis,,
015219,PSY,763S,Psychology and Neuroscience First Year Seminar I,S,
015220,PSY,764S,Psychology and Neuroscience First Year Seminar II,S,
015222,BIOLOGY,418,Introduction to Biophysics,NS QS,
015222 1,PHYSICS,414,Introduction to Biophysics,NS QS,
015228,CELLBIO,730,Stem Cell Course,,
015228 1,MOLCAN,730,Stem Cell Course,,
015228 2,PHARM,730,Stem Cell Course,,
015229,MGM,593,Research Independent Study,R,
015230,MGM,522,Critical Readings in Genetics and Genomics,,
015230 1,UPGEN,522,Critical Readings in Genetics and Genomics,,
015232,MGM,552,Virology,,
015233,MGM,582,Microbial Pathogenesis,,
015235,MGM,790S,Topics in Molecular Genetics and Microbiology,S,
015236,RELIGION,905S,Advanced Syriac,S,
015237,CEE,560,Environmental Transport Phenomena,,
015238,CEE,635,Computational Methods for Evolving Discontinuities,,
015240,PSYCHTRY,407C,Sub-Internship in Internal Medicine-Psychiatry,,
015244,CRP,253,Research Ethics and Responsible Conduct of Research,,
015245,CRP,254,Research Management,,
015253,AAAS,331,Black Popular Culture,CCI CZ,
015253 1,VMS,230,Black Popular Culture,CCI CZ,
015256,HISTTHEO,806,Virtue and Theology in Early Christian Ethics,,
015257,OLDTEST,802,Interpreting Exodus through Jewish and Christian Traditions,,
015259,WXTIAN,803,Beyond Borders: Latin American Latino and Hispanic Theologies,,
015260,XTIANTHE,790,Topics in Theology,,
015262,NEUROBIO,393,Research Independent Study,R,
015263,IMMUNOL,494,Research Independent Study,R,
015264,IMMUNOL,493,Research Independent Study,R,
015265,BIOLOGY,412S,Sensory Signal Transduction,S R NS,
015274,LAW,727,Current Issues in Constitutional Interpretation,,
015279,LIT,761S,Foundations in Feminist Theory,S,
015279 1,WOMENST,701S,Foundations in Feminist Theory,S,
015279 2,GSF,701S,Foundations in Feminist Theory,S,
015280,WOMENST,730S,Feminist Knowledge Interdisciplinarity and Social Change,S,
015281,AMES,740S,Critical Genealogies,S,
015281 1,WOMENST,740S,Critical Genealogies,S,
015281 2,CULANTH,746S,Critical Genealogies,S,
015282,WOMENST,960S,Interdisciplinary Debates (Topics),S,
015282 1,GSF,960S,Interdisciplinary Debates (Topics),S,
015283,LIT,770,Interdisciplinary Research Workshop,,
015283 1,WOMENST,770,Interdisciplinary Research Workshop,,
015284,DECISION,502,Summer Mathematics Review,,
015285,MGMTCOM,504,International Student Bootcamp,,
015286,DECISION,502W,Mathematics Review,,
015288,AAAS,310,African American Women and History,CCI CZ,
015288 1,GSF,237,African American Women and History,CCI CZ,
015288 2,HISTORY,349,African American Women and History,CCI CZ,
015291,ENGLISH,290S-3,Special Topics in English Literature: Modern and Contemporary,S,
015297,ENGLISH,490S-10,Special Topics in Criticism Theory or Methodology,S,
015298,ENGLISH,590S-1,Special Topics Seminar I,S,
015299,ENGLISH,590S-2,Special Topics Seminar II,S,
015300,ENGLISH,590S-3,Special Topics Seminar III,S,
015301,ENGLISH,590S-4,Special Topics Seminar in Criticism Theory or Methodology,S,
015309,WOMENST,601S,Debates in Women's Studies,S,
015309 1,GSF,601S,Debates in Women's Studies,S,
015319,GERMAN,262,Romantic Fairy Tales: Literary and Folk Fairy Tales from Grimms to Disney,CCI ALP CZ,
015319 1,LIT,252,Romantic Fairy Tales: Literary and Folk Fairy Tales from Grimms to Disney,CCI ALP CZ,
015319 2,ENGLISH,287,Romantic Fairy Tales: Literary and Folk Fairy Tales from Grimms to Disney,CCI ALP CZ,
015334,PUBPOL,165,Introduction to the United States Health Care System,SS,
015334 1,SCISOC,165,Introduction to the United States Health Care System,SS,
015344,PHIL,333,American Philosophy,EI CZ,
015348,PUBPOL,120,Undergraduates Internship Requirement,,
015353,PHIL,629S,Topics in the History of Philosophy,S CZ,
015434,COMMFAM,433C,Community Health,,
015467,ENGLISH,388S,Love Marriage Education: Theories About Women from Rousseau to Beauvoir,S CCI ALP,
015467 1,LIT,365S,Love Marriage Education: Theories About Women from Rousseau to Beauvoir,S CCI ALP,
015467 2,PHIL,274S,Love Marriage Education: Theories About Women from Rousseau to Beauvoir,S CCI ALP,
015467 3,WOMENST,365S,Love Marriage Education: Theories About Women from Rousseau to Beauvoir,S CCI ALP,
015474,RELIGION,320S,Modern Buddhism in Asia and America,S CCI CZ,
015477,AMI,322S,Motion Graphics in Film and Video,S STS ALP,
015477 1,ARTSVIS,236S,Motion Graphics in Film and Video,S STS ALP,
015477 2,VMS,272S,Motion Graphics in Film and Video,S STS ALP,
015479,STA,210,Regression Analysis,QS,
015480,LIT,346S,Utopian Writing,S CCI ALP,
015483,EVANTH,230,Bodies of Evidence: Introduction to Forensic Anthropology,STS NS,
015486,BIOLOGY,350,Complex Traits and Evolutionary Genetics,NS,
015488,CULANTH,422,Myth Ritual Symbol,CCI W CZ SS,
015489,CULANTH,423,Sex and Money,CCI SS,
015490,RELIGION,321S,Buddhist Ethics,S CCI EI W CZ,
015494,DANCE,142,Hip Hop I,,
015496,COMPSCI,260,Introduction to Computational Genomics,NS QS,
015497,PHYSEDU,204,Women's Health,,
015504,ECON,390S,Selected Topics in Economics,S,
015505,ECON,490S,Selected Topics in Economics,S,
015506,ISIS,495S,Research Capstone,S R SS,
015506 1,ISS,495S,Research Capstone,S R SS,
015512,DANCE,357L,Kundalini Yoga and Sikh Dharma,CCI ALP CZ,
015512 1,RELIGION,242,Kundalini Yoga and Sikh Dharma,CCI ALP CZ,
015514,AMI,499S,Capstone Course in Arts of the Moving Image,S STS ALP,
015522,ENVIRON,559,Fundamentals of Geographic Information Systems and Geospatial Analysis,QS,
015523,ENVIRON,761,Geospatial Analysis for Conservation Management,QS,
015524,ENVIRON,765,Geospatial Analysis for Coastal and Marine Management,QS,
015525,ENVIRON,859,Advanced Geospatial Analysis,,
015527,ARTSVIS,290,Topics in Visual Arts,,
015528,ENGLISH,334,Shakespeare: Comedies and Romances,ALP,
015528 1,MEDREN,333,Shakespeare: Comedies and Romances,ALP,
015528 2,THEATRST,334,Shakespeare: Comedies and Romances,ALP,
015558,CHURMIN,763,The Holy Spirit and Ministry,,
015559,OLDTEST,953,History of Ancient Israel,,
015561,XTIANTHE,806,Christ and Cultural Studies,,
015564,CPE,250,Level Two Clinical Pastoral Education Transferred,,
015564 1,CPE,580,Level Two Clinical Pastoral Education Transferred,,
015570,PUBPOL,303D,Microeconomic Policy Tools,SS,
015571,LAW,717,Comparative Constitutional Design,,
015571 1,POLSCI,719S,Comparative Constitutional Design,,
015578,LAW,731,Legal Strategy,,
015583,PUBPOL,225S,Women in the Public Sphere: History Theory and Practice,S CCI W SS,
